system:index,Latitude,Longitude,Year,.geo
00000000000000001857_0,6.026913212298247,-1.910460036483181,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307_0,5.293306039965113,-0.7448732483052637,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b34_0,7.037640377632186,-2.348541438692441,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001787_0,6.042131479344505,-1.922084822567199,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028bf_0,7.042241708599798,-2.340114777778255,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003247_0,7.024865422271055,-2.333620661464011,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ca9_0,7.036274456715791,-2.342024527971592,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d6c_0,5.9438251206195565,-1.8816275641628983,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a0b_0,7.039262472335675,-2.3441932709244973,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003374_0,6.979022982117607,-2.3461785709249168,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bcd_0,5.950113703399702,-1.905463144803356,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028fc_0,7.041420319514198,-2.3349551609102037,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d23_0,5.944639135044709,-1.881625920541535,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be5_0,5.949843974647134,-1.9062766909447657,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f9d_0,7.032473499678159,-2.3406718043266235,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000102f_0,6.359703867969352,-1.9732419054773984,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002655_0,7.046860567529915,-2.344182596572864,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002780_0,7.04440373346136,-2.333864424854504,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026b6_0,7.046043432773441,-2.3420107621465465,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af0_0,5.958279056038321,-1.918184398538775,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003118_0,7.028127135265866,-2.337418585046628,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab5_0,5.95882386538693,-1.9192673708454788,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000276a_0,7.044668492554976,-2.329246482284721,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000100b_0,6.360791928473927,-1.9745958388519471,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001886_0,6.025536377222534,-1.900434247050136,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030cc_0,7.028670623655348,-2.337961040214564,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c83_0,7.036531971511695,-2.332245952701318,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028f1_0,7.041424557447917,-2.337942972974182,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d54_0,7.035722914423198,-2.3357781218133407,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c16_0,5.949050791636748,-1.9168474270284093,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001873_0,6.026465690117262,-1.825625863016069,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c2b_0,7.036809510569028,-2.336591428599041,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001799_0,6.041860138471184,-1.922085359371802,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003117_0,7.028127519168477,-2.337690196659985,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c48_0,5.9482127091027,-1.904653894513374,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002be6_0,7.037081640346446,-2.337134276848579,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003116_0,7.028127902913708,-2.3379618082885467,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002909_0,7.041149731380784,-2.335498785509503,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003119_0,7.028126751205879,-2.337146973448481,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c9a_0,7.036280165267629,-2.3460987785467804,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2b_0,5.948758613203966,-1.906278835981872,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d53_0,5.944097007246063,-1.8818980144262552,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d11_0,5.9449049802959015,-1.878915388920156,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030ef_0,7.028399263286106,-2.337961424259155,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cfe_0,5.945176868088756,-1.879185838030563,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a4a_0,7.038958187976668,-2.321106152311677,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137b_0,6.074727197386604,-1.9396395945935527,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d55_0,5.9440959101490485,-1.8813560182283344,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000269d_0,7.046313262691131,-2.340923889877914,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026b8_0,7.046042667883833,-2.3414675176296225,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030ee_0,7.028399646888915,-2.338233036060441,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002769_0,7.044668882103111,-2.3295181030594576,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bdc_0,7.037085478796285,-2.3398504455303373,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ba3_0,7.037353769550291,-2.337677125774688,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000290a_0,7.041149345498388,-2.335227166449742,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000260f_0,7.04740595234578,-2.346083196323952,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b9c_0,7.037356456018245,-2.3395784450092845,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad6_0,7.03817015371964,-2.339305676612311,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002518_0,5.301163579560904,-1.966772557034674,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028e1_0,7.041697070199257,-2.3387574468287013,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b54_0,7.037627816372919,-2.339578061409551,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000034b7_0,6.898365423002256,-2.521977647817205,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002792_0,7.044395963308531,-2.328432010520792,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030cd_0,7.028670239880195,-2.3376894282709437,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d40_0,5.944367248265548,-1.881355470221856,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af0_0,7.037912116452601,-2.3488126781897,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c39_0,5.94848458690922,-1.9049243599212748,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003115_0,7.028128286501562,-2.338233419932308,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad7_0,7.038169770208884,-2.339034059075196,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cae_0,7.036272545987058,-2.3406664452007973,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000353e_0,6.460630595185897,-2.2825737270195203,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a22_0,7.038999447671324,-2.350169257946145,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d0a_0,7.035994274587334,-2.3357777360967726,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026bb_0,7.046041519366047,-2.340652650967653,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030cb_0,7.028671007273111,-2.3382326521733825,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000100c_0,6.36079139033972,-1.974324621346287,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c00_0,5.949572634290405,-1.9062772272413864,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c75_0,5.94739007057235,-1.900319479134907,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026b7_0,7.046043050407529,-2.341739139880527,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c75_0,7.0365373802181095,-2.336048581026084,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001875_0,6.026464521920452,-1.8250837963852584,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002908_0,7.041150117105511,-2.33577040458452,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029fd_0,7.039267786048477,-2.34799593066638,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a7c_0,7.038454838153696,-2.348811921641736,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000334c_0,6.981448904580774,-2.334497036297941,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028aa_0,7.042513835007367,-2.340657634481668,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d42_0,7.035729825123687,-2.3406672109718456,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b5a_0,7.037625514069223,-2.33794835821647,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000306a_0,7.029493869202383,-2.344478590524947,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e02_0,6.455766122891511,-1.6301862945945689,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fb8_0,7.031930013808815,-2.340129341716573,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b13_0,7.037897642425939,-2.3384912083075564,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f34_0,7.033294817794399,-2.3458313397735275,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030f0_0,7.0283988795259145,-2.3376898124730667,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003234_0,7.025407756495533,-2.333348278906624,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026b9_0,7.046042285202353,-2.341195895393837,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003424_0,6.943328071916395,-2.772868374904627,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003246_0,7.024865808196317,-2.3338922709740304,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029fb_0,7.039268542628218,-2.348539168012273,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001894_0,6.023558041439185,-1.8619507851434636,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026d8_0,7.045769775909813,-2.340381412373262,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029fc_0,7.039268164417162,-2.348267549331845,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fab_0,7.032202139203839,-2.3406721870077987,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2f_0,5.948756464629453,-1.9051948255947584,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000260e_0,7.047406332261014,-2.346354819620703,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002524_0,5.293373728541472,-2.015512909598409,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ce_0,7.039538768299591,-2.3477239330434907,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a7f_0,7.038453703653028,-2.347997067020395,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000183f_0,6.027461304244429,-1.9131693733661503,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001885_0,6.025536923840677,-1.9007052870133956,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad9_0,5.95855092922609,-1.918454875831388,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002601_0,7.047675030045562,-2.3444530755416424,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003429_0,6.94332636811822,-2.769337850837238,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001924_0,5.99408793395449,-1.78477177366983,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b42_0,7.037634689243975,-2.3444671742585017,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb0_0,5.950385043677009,-1.905462608058448,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fc_0,5.290867347453944,-0.7454231665365479,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab5_0,7.038183477304727,-2.348812299923193,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025e6_0,7.048220414077962,-2.3463536789410724,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000329e_0,6.995832552776098,-2.335563063482544,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000311a_0,7.028126366988516,-2.336875361865552,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028d1_0,7.041970348269023,-2.340115161320068,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028dd_0,7.0416986047032895,-2.3398439252127985,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cf2_0,7.036003477869476,-2.3422965265179423,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003299_0,6.996103913388327,-2.335562679850397,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000102c_0,6.359974671300446,-1.9729701500707235,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000251f_0,5.293645084426839,-2.0155124804206865,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000290b_0,7.041148959458319,-2.3349555474052446,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000346b_0,6.899179262700828,-2.521705285218215,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002997_0,7.040049127118469,-2.324907222728681,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bcb_0,5.950114777933663,-1.9060051513250469,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_0,7.537032110459153,-0.1359878095168071,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002821_0,7.043577976040966,-2.3257169817113224,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac3_0,7.038177410479018,-2.344466412692477,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028e0_0,7.041697454061792,-2.339029066401969,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003021_0,7.030560889583303,-2.331439642569563,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bf8_0,7.037074691426631,-2.332245177060668,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad5_0,7.038170537072788,-2.339577294164596,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a1f_0,7.039229153152011,-2.3208341407546627,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026ba_0,7.0460419023630925,-2.340924273173179,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000184d_0,6.027185094053753,-1.9107305369348415,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001baf_0,5.950385581035161,-1.9057336114396717,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003514_0,6.89565739139342,-2.5276827990439656,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cee_0,5.945448205992465,-1.8791852888605185,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001013_0,6.360522199739462,-1.9754100288869183,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c25_0,5.9487789185563,-1.916576954470561,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bce_0,5.950113165933227,-1.9051921415798785,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000176d_0,6.043231839570198,-1.9296721041085292,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bc6_0,7.037093867917588,-2.345826021956394,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000292d_0,7.0408725667261365,-2.331424889749934,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002907_0,7.041150502672563,-2.336042023674788,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000323e_0,7.025137554164531,-2.3341634944480125,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028df_0,7.041697837766642,-2.3393006859904117,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001778_0,6.042403357564496,-1.9223553360384715,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c84_0,7.036531583993769,-2.331974336507184,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002484_0,5.33057353652483,-2.030614560310721,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c08_0,7.03682288671177,-2.3460980190238656,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028de_0,7.041698221313808,-2.3395723055940234,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d3f_0,5.9443677969056985,-1.8816264684407789,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003532_0,6.461449264014471,-2.285828097743023,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027f5_0,7.043848943843042,-2.3254449696260435,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c2c_0,7.036809125557186,-2.3363198120026447,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ef_0,5.291137547581238,-0.7451516469278852,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026d4_0,7.045771307522862,-2.3414679005938908,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2e_0,5.9601559817546335,-1.906798309733483,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002750_0,7.044931241948251,-2.323270435664435,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002af1_0,7.037910982040263,-2.347997824514892,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000278b_0,7.0443986900394,-2.3303333548385705,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e6_0,6.051109808423721,-1.934264576415921,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002944_0,7.040601982821313,-2.3319685153411065,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ccc_0,7.036260998894761,-2.3325179565504013,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d54_0,5.944096458763982,-1.8816270163145663,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab6_0,5.958823333923426,-1.918996362105458,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003407_0,6.943603656520698,-2.781830353369452,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d9d_0,7.035451554255904,-2.3357785075146595,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ba4_0,7.037353385138809,-2.337405508801948,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d3c_0,7.035732117346944,-2.3422969084496907,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cf4_0,7.036002714395526,-2.3417532936494587,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029a6_0,7.039809750360434,-2.3474519351050285,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000251e_0,5.293645514581738,-2.0157831897084497,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,7.536761146962128,-0.1359858582221016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001367_0,6.079111826777389,-1.9618589287796504,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002913_0,7.041145865461596,-2.3327825955994697,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c50_0,7.036551525991279,-2.346098398792829,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025fb_0,7.047678072642011,-2.346626062878897,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a62_0,7.038719751155539,-2.344194032926472,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000329a_0,6.996103529998426,-2.3352910869031644,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002be7_0,7.037081255634772,-2.336862660064002,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003211_0,7.02622299493401,-2.3341619500898467,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028be_0,7.042242091703722,-2.34038639774302,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002751_0,7.044929668235016,-2.322183953450321,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003425_0,6.943327941787979,-2.772596796098772,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003020_0,7.0305612770841215,-2.3317112552647914,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b36_0,5.952030219495668,-1.9141315330969344,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ce7_0,7.036250485268653,-2.3251843285523464,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003257_0,7.024593676030235,-2.333349438477665,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029e0_0,7.0395067998746175,-2.32517962475583,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bf9_0,7.037074303878525,-2.3319735605510896,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002caa_0,7.036274074885167,-2.3417529113871955,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000311b_0,7.028125982613775,-2.336603750297846,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000349c_0,6.898636793587942,-2.521977375696616,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003146_0,7.027855390875225,-2.337147357935235,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3a_0,5.948484049324911,-1.9046533575445035,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000356d_0,6.458732196740279,-2.283390277197346,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002879_0,7.043028577247966,-2.321100234384688,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002654_0,7.0468609485202185,-2.3444542194484623,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003145_0,7.027855774920241,-2.337418969375862,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002943_0,7.040602370565586,-2.332240133901672,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003256_0,7.024594062097741,-2.3336210478149426,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002e18_0,7.034909604198234,-2.3363225098108185,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001893_0,6.023558607003211,-1.862221820547336,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030ed_0,7.028400030334339,-2.33850464787692,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001786_0,6.042132016669622,-1.922355872732701,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cc0_0,7.036265634748308,-2.335777350364955,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c30_0,5.9487559271534165,-1.904923823060266,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c99_0,7.036523409719469,-2.326270399982777,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003114_0,7.0281286699320376,-2.33850503159126,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030a5_0,7.028944283456796,-2.339590329080677,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003515_0,6.895657122727076,-2.5274112546197744,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002878_0,7.04302897143658,-2.3213718537474044,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2f_0,5.960155444041087,-1.9065273014666173,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027bb_0,7.044124213501043,-2.3281607805759195,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002610_0,7.047405572272733,-2.345811573042216,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ce6_0,7.036250876710492,-2.325455944203477,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a4d_0,5.959883565940623,-1.906256830467358,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000342a_0,6.943325971202103,-2.7685231146405034,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001792_0,6.041864969316251,-1.9245248105301935,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e5_0,6.051110340463639,-1.9345356321358165,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a7e_0,7.038454081977529,-2.348268685212547,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d72_0,7.035711283153886,-2.327629650880068,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003016_0,7.030832637082471,-2.331710867474233,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002523_0,5.293374158674199,-2.015783618768205,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab6_0,7.038182342848225,-2.347997445775128,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000188a_0,6.0252650381456645,-1.9004347931204355,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d71_0,7.035711673147311,-2.327901266354948,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025c6_0,7.049308133253055,-2.3479819045557755,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000192d_0,5.991373449535799,-1.7842357519237355,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002692_0,7.0463186082903935,-2.344726604552504,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028fd_0,7.041419933301429,-2.3346835417231486,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001930_0,5.991101520238903,-1.7839653405185911,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb1_0,5.950384506185856,-1.90519160470214,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c3a_0,7.036803718846185,-2.332517181255842,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8f_0,5.959324148400582,-1.897856674130412,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
