Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
5471,26.867371483569432,-1.9219084318369268,0.37454626,8382.0,8480.0,9119.0,12244.0,43295.0,POINT (2990862.112504668 -213986.00036741173),40072.6955906345,8946.171287773566,23840.813908462555,30783.68347318823,70893.55067907453
5472,26.867641236000097,-1.921908452886177,0.36310056,8379.0,8501.0,9046.0,12388.0,43302.0,POINT (2990892.14120789 -213986.00271192243),40057.82268532749,8976.0602880525,23841.453475996826,30756.36278201633,70863.66238965139
5473,26.86791098843372,-1.921908473892572,0.3569021,8435.0,8548.0,9134.0,12249.0,43307.0,POINT (2990922.1699114414 -213986.0050516598),40042.96677874807,9005.950217662818,23842.130842212013,30729.047142505267,70833.77421913586
5474,26.868180740870294,-1.9219084948561125,0.3546909,8460.0,8558.0,9119.0,12310.0,43305.0,POINT (2990952.198615321 -213986.00738662397),40028.12788982389,9035.84106738439,23842.846003887913,30701.736568140426,70803.88616767983
5475,26.86845049330981,-1.921908515776797,0.34525585,8442.0,8531.0,9082.0,12306.0,43308.0,POINT (2990982.227319528 -213986.0097168147),40013.30603748928,9065.732828118365,23843.59895762462,30674.431072452582,70773.9982354355
5476,26.868720245752264,-1.921908536654627,0.33426607,8390.0,8514.0,9062.0,11571.0,43313.0,POINT (2991012.2560240626 -213986.01204223224),39998.50124068381,9095.625490886643,23844.389699843436,30647.13066901713,70744.11042255392
5477,26.86898999819765,-1.9219085574896009,0.3324994,8336.0,8470.0,9034.0,11785.0,43326.0,POINT (2991042.2847289233 -213986.01436287633),39983.71351835481,9125.51904682614,23845.21822678595,30619.835371457262,70714.22272918871
5478,26.86925975064597,-1.92190857828172,0.36187562,8280.0,8398.0,8995.0,12147.0,43339.0,POINT (2991072.3134341105 -213986.01667874723),39968.942889454236,9155.413487191605,23846.08453451518,30592.545193440317,70684.33515549141
5479,26.86952950309721,-1.921908599030984,0.38229632,8319.0,8432.0,9080.0,12307.0,43384.0,POINT (2991102.342139622 -213986.0189898448),39954.18937294161,9185.308803349026,23846.988618914696,30565.260148681842,70654.44770161617
5480,26.869799255551364,-1.921908619737392,0.38010594,8384.0,8517.0,9125.0,12577.0,43436.0,POINT (2991132.3708454594 -213986.021296169),39939.452987781064,9215.20498677895,23847.930475689318,30537.980250941295,70624.56036771458
5481,26.87006900800842,-1.9219086404009451,0.39388192,8469.0,8590.0,9268.0,12903.0,43454.0,POINT (2991162.399551619 -213986.02359771988),39924.73375294463,9245.102029067724,23848.910100365032,30510.70551402861,70594.67315394271
5482,26.870338760468385,-1.9219086610216427,0.38618162,8457.0,8580.0,9225.0,12872.0,43484.0,POINT (2991192.4282581024 -213986.02589449746),39910.03168740775,9270.558736769999,23849.927488289246,30483.43595179585,70564.78606045173
5483,26.870608512931245,-1.9219086815994864,0.36888298,8456.0,8554.0,9083.0,12406.0,43510.0,POINT (2991222.456964908 -213986.02818650194),39895.34681015338,9243.102935237277,23850.982634630804,30456.171578145513,70534.8990873968
5484,26.870878265396996,-1.9219087021344732,0.37976232,8475.0,8570.0,9154.0,12672.0,43532.0,POINT (2991252.4856720357 -213986.03047373283),39880.67914017012,9215.66318436917,23852.07553437947,30428.912407025713,70505.01223493197
5485,26.87114801786563,-1.9219087226266056,0.37030753,8459.0,8535.0,9064.0,12234.0,43575.0,POINT (2991282.514379484 -213986.03275619057),39866.02869645167,9188.239627970579,23853.20618234753,30401.658452432737,70475.125503212
5486,26.871417770337143,-1.9219087430758828,0.34384882,8426.0,8505.0,9026.0,12001.0,43596.0,POINT (2991312.5430872533 -213986.0350338749),39851.395497997495,9160.8324114824,23854.374573168378,30374.40972840928,70445.23889239096
5487,26.871687522811527,-1.921908763482304,0.34736443,8419.0,8531.0,9102.0,12480.0,43604.0,POINT (2991342.571795342 -213986.03730678593),39836.779563812976,9133.441682005217,23855.58070129758,30347.166249047175,70415.3524026246
5488,26.87195727528878,-1.9219087838458704,0.35055774,8354.0,8470.0,9020.0,12144.0,43612.0,POINT (2991372.60050375 -213986.03957492363),39822.180912908334,9106.067588319227,23856.824561012683,30319.9280284849,70385.46603406755
5489,26.872227027768893,-1.921908804166582,0.37988684,8362.0,8460.0,9079.0,12405.0,43637.0,POINT (2991402.629212477 -213986.0418382882),39807.59956429952,9078.710280908897,23858.106146413546,30292.69508090995,70355.57978687556
5490,26.87249678025186,-1.9219088244444376,0.3805594,8351.0,8452.0,9045.0,12285.0,43673.0,POINT (2991432.657921521 -213986.04409687928),39793.03553700819,9051.369911985386,23859.425451421812,30265.467420557918,70325.69366120474
