Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
926,26.850377746848505,-1.914307387415005,0.36617762,8278.0,8415.0,8962.0,12124.0,43936.0,POINT (26.850377746848505 -1.914307387415005),2042150.707187777,2053065.5455079929,2058273.2356746416,2051412.283232468,1883164.325061416
927,26.85064749789051,-1.914307411070154,0.38256449,8305.0,8408.0,9015.0,12535.0,43914.0,POINT (26.85064749789051 -1.914307411070154),2042173.9239684308,2053088.7846415117,2058296.4441127274,2051435.5638676938,1883189.3694992866
928,26.85091724893585,-1.9143074346826177,0.3678204,8316.0,8418.0,8956.0,12338.0,43894.0,POINT (26.85091724893585 -1.9143074346826177),2042197.1409194388,2053112.0239439264,2058319.6527199212,2051458.8446710554,1883214.4140774126
929,26.851186999984524,-1.914307458252396,0.3648223,8280.0,8415.0,8942.0,11942.0,43922.0,POINT (26.851186999984524 -1.914307458252396),2042220.3580407945,2053135.263415233,2058342.861496216,2051482.1256425453,1883239.4587957885
930,26.851456751036523,-1.914307481779488,0.37899977,8288.0,8401.0,9009.0,12260.0,43897.0,POINT (26.851456751036523 -1.914307481779488),2042243.5753324914,2053158.5030554237,2058366.0704416058,2051505.4067821575,1883264.5036544073
931,26.85172650209184,-1.9143075052638947,0.3743817,8311.0,8412.0,8981.0,12258.0,43883.0,POINT (26.85172650209184 -1.9143075052638947),2042266.7927945235,2053181.7428644921,2058389.2795560842,2051528.6880898857,1883289.5486532634
932,26.851996253150464,-1.9143075287056168,0.3592189,8300.0,8407.0,8975.0,12203.0,43878.0,POINT (26.851996253150464 -1.9143075287056168),2042290.0104268845,2053204.9828424328,2058412.4888396454,2051551.9695657236,1883314.5937923505
933,26.8522660042124,-1.9143075521046524,0.37553734,8306.0,8429.0,9022.0,12358.0,43862.0,POINT (26.8522660042124 -1.9143075521046524),2042313.228229568,2053228.2229892397,2058435.6982922822,2051575.2512096646,1883339.6390716627
934,26.85253575527764,-1.9143075754610028,0.34907213,8349.0,8444.0,9010.0,12368.0,43897.0,POINT (26.85253575527764 -1.9143075754610028),2042336.446202568,2053251.4633049064,2058458.9079139896,2051598.533021704,1883364.6844911932
935,26.85280550634616,-1.914307598774668,0.37374926,8369.0,8448.0,9077.0,12441.0,43922.0,POINT (26.85280550634616 -1.914307598774668),2042359.664345877,2053274.7037894255,2058482.1177047603,2051621.815001834,1883389.7300509363
936,26.85307525741798,-1.9143076220456476,0.37924716,8327.0,8422.0,9015.0,12257.0,43932.0,POINT (26.85307525741798 -1.9143076220456476),2042382.8826594905,2053297.944442791,2058505.327664589,2051645.0971500494,1883414.7757508866
937,26.85334500849308,-1.9143076452739407,0.37741128,8315.0,8423.0,9002.0,12440.0,43912.0,POINT (26.85334500849308 -1.9143076452739407),2042406.1011434002,2053321.1852649983,2058528.5377934691,2051668.3794663432,1883439.821591037
938,26.853614759571457,-1.9143076684595497,0.36013106,8298.0,8398.0,8950.0,12147.0,43878.0,POINT (26.853614759571457 -1.9143076684595497),2042429.3197976016,2053344.4262560396,2058551.748091394,2051691.6619507093,1883464.8675713816
939,26.853884510653103,-1.914307691602472,0.37718943,8296.0,8404.0,9088.0,12450.0,43836.0,POINT (26.853884510653103 -1.914307691602472),2042452.538622087,2053367.6674159097,2058574.9585583576,2051714.9446031416,1883489.9136919137
940,26.85415426173801,-1.9143077147027097,0.36976537,8467.0,8498.0,9052.0,12430.0,43779.0,POINT (26.85415426173801 -1.9143077147027097),2042475.7576168505,2053390.9087446008,2058598.1691943544,2051738.227423634,1883514.959952628
941,26.85442401282618,-1.9143077377602613,0.3652489,8595.0,8594.0,9074.0,12389.0,43761.0,POINT (26.85442401282618 -1.9143077377602613),2042498.9767818872,2053414.1502421084,2058621.3799993775,2051761.51041218,1883540.006353518
942,26.8546937639176,-1.914307760775128,0.35224426,8726.0,8698.0,9058.0,11793.0,43751.0,POINT (26.8546937639176 -1.914307760775128),2042522.1961171885,2053437.391908426,2058644.5909734208,2051784.7935687732,1883565.052894578
943,26.854963515012265,-1.9143077837473084,0.358021,8710.0,8715.0,9111.0,11996.0,43748.0,POINT (26.854963515012265 -1.9143077837473084),2042545.4156227491,2053460.6337435462,2058667.802116478,2051808.0768934088,1883590.0995758008
944,26.85523326611017,-1.9143078066768036,0.3616595,8720.0,8719.0,9163.0,12235.0,43795.0,POINT (26.85523326611017 -1.9143078066768036),2042568.635298563,2053483.8757474632,2058691.013428543,2051831.3603860782,1883615.1463971816
945,26.855503017211312,-1.9143078295636136,0.3526203,8692.0,8711.0,9188.0,12662.0,43799.0,POINT (26.855503017211312 -1.9143078295636136),2042591.8551446234,2053507.117920172,2058714.2249096096,2051854.6440467776,1883640.1933587133
946,26.83041615274984,-1.9145769336542184,0.37137547,8282.0,8383.0,8991.0,12214.0,44134.0,POINT (26.83041615274984 -1.9145769336542184),2040414.0304046364,2051327.2382416686,2056537.16262601,2049670.9541115193,1881294.8233100702
947,26.830685903570654,-1.914576960471891,0.35321486,8312.0,8410.0,8994.0,11986.0,44130.0,POINT (26.830685903570654 -1.914576960471891),2040437.234771074,2051350.4650677072,2056560.3587406562,2049694.2224956865,1881319.8575661827
948,26.830955654395247,-1.9145769872468728,0.33636615,8297.0,8386.0,8983.0,12108.0,44115.0,POINT (26.830955654395247 -1.9145769872468728),2040460.4393083304,2051373.6920631032,2056583.5550248676,2049717.491048446,1881344.8919630006
949,26.83122540522362,-1.914577013979163,0.37144345,8297.0,8419.0,8999.0,12190.0,44100.0,POINT (26.83122540522362 -1.914577013979163),2040483.6440164004,2051396.9192278488,2056606.7514786401,2049740.7597697943,1881369.92650052
950,26.83149515605576,-1.9145770406687612,0.37872872,8311.0,8394.0,9010.0,12285.0,44096.0,POINT (26.83149515605576 -1.9145770406687612),2040506.8488952762,2051420.146561939,2056629.9481019645,2049764.0286597235,1881394.961178733
951,26.831764906891664,-1.9145770673156688,0.38452625,8391.0,8489.0,9107.0,12639.0,44095.0,POINT (26.831764906891664 -1.9145770673156688),2040530.0539449528,2051443.3740653663,2056653.1448948372,2049787.2977182274,1881419.9959976338
952,26.832034657731327,-1.9145770939198847,0.36222056,8406.0,8505.0,9107.0,12449.0,44096.0,POINT (26.832034657731327 -1.9145770939198847),2040553.2591654232,2051466.601738126,2056676.341857251,2049810.5669453002,1881445.0309572166
953,26.832304408574743,-1.9145771204814095,0.35149676,8318.0,8430.0,8968.0,11961.0,44101.0,POINT (26.832304408574743 -1.9145771204814095),2040576.464556681,2051489.82958021,2056699.5389891986,2049833.8363409352,1881470.066057475
